6 booleans;0.0009585894869117549
8 booleans;0.0016374513590965937
10 booleans;0.002625347575981465
11 booleans;0.003031528295822396
12 booleans;0.0035703694651746344
13 booleans;0.004333766508637509
14 booleans;0.004546936868682485
15 booleans;0.005685755589433499
16 booleans;0.006234263038544711
17 booleans;0.007185129629639867
18 booleans;0.008654732931733586
19 booleans;0.00809768181817493
20 booleans;0.00825155555559023
